siteID,year,month,temp_mean_monthly,temp_sd_monthly,temp_max_monthly,temp_min_monthly,n_days_monthly
TOMB,2024,6,29.974019810265556,1.0501103660855027,34,28.03,21
TOMB,2024,7,31.83495224691603,1.6982757895324037,35.28,28.31,24
TOMB,2024,8,32.55372117238371,0.6291714884913852,35.22,30.38,16
TOMB,2025,1,9.612315626385062,1.7114334654999697,12.91,7.16,29
TOMB,2025,2,11.297913107325876,1.6932070328693687,14.44,8.5,28
TOMB,2025,3,14.664238916574657,2.0598569286966084,17.89,10.87,31
TOMB,2025,4,20.150570008816217,1.4590853327072462,22.99,17.86,30
TOMB,2025,5,23.547166826000183,1.600876501709805,26.6,20.89,25
TOMB,2025,6,26.51895274056357,1.2498206422185452,29.65,24,30
TOMB,2025,7,30.90853558151394,1.3970979862240167,35.75,28.08,31
TOMB,2025,8,31.935274303069104,0.5917434972431553,35.91,30.3,31
TOMB,2025,9,29.875158716237348,0.558791111180984,33.7,28.43,30
TOMB,2025,10,26.48695524428145,1.8224740646366113,30.19,21.57,30
TOMB,2025,11,19.888004399359765,0.934045727644422,22.94,18.44,21
TOMB,2025,12,13.255057929659454,0.5221070717299691,15.14,12.25,15
TOMB,2026,1,13.50875,NA,13.98,13.13,1
TOOK,2019,7,16.16250714285714,0.8666598650472205,17.51,15.03,5
TOOK,2019,8,13.389821428571425,0.8208822976521292,14.54,12.69,4
TOOK,2019,9,7.495,0.007071067811865324,7.5,7.49,2
TOOK,2021,6,8.884043478260871,0.1880289162494299,9.31,8.43,2
TOOK,2021,7,13.418039617535324,2.310727405670232,17.89,8.52,31
TOOK,2021,8,11.264230126868028,2.452357142140795,16.27,7.58,31
TOOK,2021,9,8.038064238265534,0.23765207592637708,9.43,7.56,12
TOOK,2022,6,8.533039445907166,1.09379860457659,11.42,5.32,6
TOOK,2022,7,13.741784891531134,2.110954831473695,18.49,10.24,29
TOOK,2022,8,10.055406438777428,0.8005214725192233,12.73,8.78,29
TOOK,2022,9,8.629614583333334,0.7167557359832397,10.12,7.29,20
TOOK,2023,6,10.018860294117644,0.6185624541012066,11.94,9.21,2
TOOK,2023,7,14.087017052342665,2.798680144654513,19.8,9.44,31
TOOK,2023,8,13.784146362349286,2.871936581048486,18.15,9.06,28
TOOK,2023,9,7.803946078431373,0.9849159213495123,9.92,6.55,17
TOOK,2024,6,11.993821022727275,0.1711861937711279,12.79,10.63,4
TOOK,2024,7,13.535674584149604,2.1726876508100688,19.04,9.56,31
TOOK,2024,8,11.003559540150995,1.4238987710408797,13.53,8.59,31
TOOK,2024,9,7.610196231319039,0.41125410621010994,9.03,7.03,18
TOOK,2025,7,14.567706985049243,1.3644907503151427,18.94,11.49,25
TOOK,2025,8,11.368744905359563,2.5307621721927056,17.08,7.13,31
TOOK,2025,9,6.665112777698322,0.4991895073248778,7.3,5.56,16
